ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
6146000,0.9508,2900000,1.167,4042000,1.155,2.42E+09,0.5153,5383000,2.255,27140000,0.7274,96650,0.9436
6910000,0.8981,3174000,1.163,8853000,0.7935,2.42E+09,0.5153,5047000,2.45,52920000,0.714,102300,1.011
6050000,0.8276,3062000,1.257,3486000,1.426,7.75E+09,0.3658,2613000,9.481,9484000,1.198,109900,0.7332
6472000,0.9306,3369000,1.067,3290000,1.625,7.75E+09,0.3658,2757000,8.971,7040000,1.474,100900,0.9664
6550000,0.9319,3813000,1.053,4535000,1.248,7.75E+09,0.3658,3773000,4.255,10720000,0.971,88170,0.7514
16960000,0.5948,3472000,1.076,4959000,0.8927,5.15E+09,0.3667,4047000,3.345,1.12E+09,0.3194,86550,0.9101
5989000,1.049,3378000,0.9043,4441000,0.994,4.16E+09,0.4478,3460000,4.197,9.75E+09,0.2708,106500,1.173
13260000,0.6125,3105000,1.11,3836000,1.041,4.16E+09,0.4478,4238000,2.907,9.38E+09,0.3066,91460,1.275
4933000,1.131,2972000,1.127,4050000,1.261,1.29E+09,0.5396,4151000,3.078,9.38E+09,0.3066,46110,0.5486
8556000,0.7377,3532000,1.111,6424000,0.8059,1.29E+09,0.5396,4151000,3.078,8.09E+09,0.295,71960,0.8687
6500000,0.9251,3589000,1.236,4124000,1.244,2.36E+09,0.4481,2805000,7.152,2.88E+09,0.3191,87840,0.733
6251000,0.8075,2756000,1.221,4707000,0.9962,2.36E+09,0.4481,2589000,9.997,1.28E+09,0.3205,82640,0.8284
7055000,0.8494,2846000,1.54,4915000,1.07,2.36E+09,0.4481,3289000,4.83,974500000,0.4167,101200,1.029
7157000,0.786,2875000,1.279,3550000,1.325,2.36E+09,0.4481,3863000,3.44,28070000,0.8236,98980,1.187
6457000,0.9049,3343000,1.279,3674000,1.389,1.92E+09,0.4492,2770000,7.226,12420000,1.053,103100,1.018
6785000,0.8596,3319000,1.282,5518000,0.9994,7.46E+09,0.3772,2902000,6.547,15180000,0.9253,119100,0.8673
8016000,0.8188,2853000,1.528,5424000,0.9413,5.87E+09,0.4424,2860000,7.054,17440000,0.9444,120700,0.8769
8098000,0.7902,2913000,1.28,4573000,1.043,180200000,0.6409,3029000,5.499,252500000,0.4716,88170,1.14
8555000,0.8309,2930000,1.332,4352000,0.9138,362200000,0.5885,2792000,7.265,296300000,0.4457,112600,1.291
4858000,1.223,3185000,1.069,3566000,1.336,362200000,0.5885,3260000,4.713,228600000,0.4506,68060,0.9505
7187000,0.8502,3455000,1.038,4593000,1.113,263500000,0.6711,3613000,3.782,48690000,0.6626,66090,0.7869
6486000,0.9326,2793000,1.13,4815000,1.19,263500000,0.6711,3604000,3.693,66260000,0.5866,81480,0.9413
5907000,1.039,2922000,1.463,3112000,1.606,283100000,0.6882,3147000,5.028,9780000,1.156,104700,0.8989
7568000,0.8146,2813000,1.443,4202000,1.229,82830000,0.7847,3141000,5.405,7671000,1.363,89120,1.011
5924000,0.809,2745000,1.382,5856000,0.8968,37480000,1.078,3805000,3.534,11430000,1.029,67960,0.8596
7054000,0.9043,3511000,1.054,3520000,1.228,19930000,1.453,2734000,8.003,20840000,0.9765,87800,0.9519
8274000,0.8283,4123000,0.951,4391000,1.316,19040000,1.464,2832000,7.466,43340000,0.6764,71290,0.8002
7045000,0.9897,4636000,0.9664,4379000,1.108,48400000,1.006,2658000,8.188,99660000,0.5088,109300,1.015
5817000,0.9911,4726000,0.8138,4448000,1.118,48400000,1.006,2791000,7.04,8219000,1.331,47200,0.53
7262000,0.872,3486000,1.058,3950000,1.42,32520000,1.026,2862000,6.672,304800000,0.4641,69620,1.176
9662000,0.7419,2909000,1.028,4028000,1.429,16110000,1.517,3383000,4.41,156200000,0.5084,89940,0.7964
6796000,0.8609,3027000,1.255,3316000,1.423,9140000,2.318,3171000,5.061,1.23E+09,0.3624,99420,1.085
8609000,0.7759,2771000,1.222,4284000,1.01,24800000,1.348,2772000,7.514,1.50E+09,0.3355,83270,1.141
8213000,0.8878,2765000,1.459,4429000,1.317,372700000,0.5527,3764000,3.404,7556000,1.646,71710,0.9943
7259000,0.8956,2843000,1.16,3815000,1.416,466500000,0.5966,2559000,9.929,14080000,0.9639,93310,0.9076
14510000,0.5995,2441000,1.617,3092000,1.648,466500000,0.5966,2632000,9.546,15930000,1.296,77670,0.8817
9937000,0.7476,3210000,1.251,3662000,1.061,1.46E+09,0.5029,2662000,9.029,306600000,0.4118,99870,0.8827
7150000,0.8705,3270000,1.153,5416000,0.7984,6.68E+08,0.5414,2626000,9.339,78080000,0.5362,98490,0.9629
6281000,0.9264,3479000,1.049,3288000,1.36,198200000,0.8662,2599000,9.775,28450000,0.7667,79210,0.6646
7829000,0.8109,3006000,1.406,5543000,0.8375,61250000,0.9826,2599000,9.775,179700000,0.447,81400,0.9797
10430000,0.6963,3239000,1.117,3516000,1.43,1.04E+08,1,2599000,9.775,43850000,0.6971,69040,0.922
22250000,0.4811,2935000,1.325,3962000,1.113,67110000,0.9301,2592000,9.76,46650000,0.6353,91850,1.546
10930000,0.7081,2940000,1.263,3653000,1.295,69430000,1.036,2618000,9.688,274500000,0.4037,87820,0.7525
9802000,0.7477,3027000,1.183,4692000,1.047,69430000,1.036,2585000,9.666,22550000,0.9815,73660,0.8908
8007000,0.8209,4413000,0.8927,4017000,1.036,173700000,0.667,4656000,2.623,45300000,0.788,103700,0.9284
6585000,0.8996,2904000,1.21,4208000,1.384,94240000,0.9505,3477000,4.292,39720000,0.6296,99880,1.313
16190000,0.6257,2794000,1.619,5065000,1.018,84670000,0.7782,3654000,3.781,116900000,0.4642,77590,0.7429
13350000,0.649,2818000,1.568,3934000,1.306,13710000,1.719,3455000,4.126,34570000,0.6944,75560,0.9357
5611000,1.002,2696000,1.35,3808000,1.292,9727000,2.337,3933000,3.353,134900000,0.4815,122600,0.8339
5557000,0.9744,3487000,0.9843,4550000,1.036,6350000,2.557,3399000,4.661,99260000,0.5163,87560,1.05
5217000,1.058,2716000,1.248,5174000,0.9324,4444000,4.267,4728000,2.418,146100000,0.4737,83590,0.9642
5994000,0.9742,3242000,1.054,4564000,1.14,5623000,3.362,4605000,2.529,20370000,0.9081,74800,0.7796
8320000,0.772,2953000,1.261,5638000,0.9668,142500000,0.6953,4253000,3.006,26260000,0.8927,95740,0.8225
9922000,0.702,2919000,1.309,3473000,1.408,142500000,0.6953,4155000,3.117,15580000,0.9124,156200,1.161
5871000,0.9688,3613000,1.072,4260000,1.138,61030000,0.8816,2758000,7.825,1.35E+09,0.3195,85890,0.889
4577000,1.276,2841000,1.155,4340000,1.156,61030000,0.8816,2996000,6.324,599500000,0.3765,87290,1.087
4851000,1.213,2848000,1.014,3458000,1.525,87310000,0.7681,2892000,6.77,37430000,0.6764,61360,0.7537
6455000,0.9155,3016000,1.024,4219000,1.204,1.12E+08,0.7399,3214000,4.69,23030000,0.8129,62000,1.003
5141000,1.062,2968000,1.187,4087000,1.389,778800000,0.4793,3061000,5.045,27800000,0.9568,101500,1.162
7254000,0.8482,3492000,1.069,4540000,1.155,778800000,0.4793,3002000,5.304,139200000,0.4845,93100,1.072
6096000,1.055,3175000,1.351,4142000,1.208,36350000,1.228,3003000,5.994,140400000,0.4744,122700,1.131
5158000,0.9827,2678000,1.34,4884000,1.077,41560000,1.133,3927000,3.287,71560000,0.5683,70470,1.122
5192000,1.065,2933000,1.107,3991000,1.176,41560000,1.133,4167000,3.229,177600000,0.4212,101200,0.932
9848000,0.6508,3438000,0.9342,8600000,0.7721,44860000,0.8564,2718000,8.191,88100000,0.5597,108300,0.9314
8697000,0.767,3257000,1.013,6142000,0.9705,87130000,0.7305,2718000,8.191,62360000,0.7159,140200,1.299
5694000,0.9004,2945000,1.192,4328000,1.112,27220000,1.181,2640000,8.868,18090000,0.8149,74140,1.036
6072000,0.8981,2804000,1.397,3996000,1.429,59140000,1.067,2655000,8.944,32130000,0.6822,90320,0.8508
7636000,0.784,2447000,1.724,4507000,0.9062,55010000,2.334,2616000,9.692,195500000,0.4862,77990,0.9432
6849000,0.8895,3098000,1.008,4786000,1.112,319100000,0.623,2590000,9.821,72490000,0.6055,84360,1.223
5878000,1.031,3099000,1.238,4817000,0.933,40200000,1.103,2590000,9.821,324700000,0.4138,91610,1.285
6469000,0.9436,2897000,1.233,4788000,1.06,40200000,1.103,2616000,9.446,18360000,0.7582,69520,0.8461
5838000,0.9691,2878000,1.205,4360000,1.137,45850000,1.044,3023000,5.65,26900000,0.6831,164800,1.172
7473000,0.8154,2897000,1.215,3925000,1.166,79950000,0.8726,2992000,6.194,24270000,0.7555,91610,1.307
7308000,0.8364,3362000,1.062,4390000,1.258,31990000,1.332,2642000,8.537,8149000,1.444,112600,0.8896
7454000,0.8389,3068000,1.417,3799000,1.23,809300000,0.5995,4837000,2.502,7368000,1.623,99560,0.9243
5076000,1.103,3479000,1.166,4341000,1.119,809300000,0.5995,3010000,5.795,7622000,1.614,73880,1.274
4276000,1.279,3285000,1.183,5162000,0.9323,2.77E+09,0.4173,2725000,7.533,9183000,1.52,63640,0.6621
11430000,0.6808,3033000,1.209,3320000,1.647,6.35E+09,0.4386,3300000,4.833,12080000,1.437,89630,1.246
8631000,0.7999,2599000,1.391,4094000,1.397,9.34E+09,0.4221,3022000,5.412,6118000,1.539,80630,0.8995
6574000,0.8851,3126000,1.224,3927000,1.082,9.34E+09,0.4221,3457000,4.271,86550000,0.5964,79050,1.103
5701000,1.1,3197000,1.166,6714000,0.8886,9.34E+09,0.4221,3473000,4.304,74320000,0.6752,90090,1.012
6497000,1.008,3382000,1.143,4704000,1.006,2.01E+09,0.5207,3477000,4.181,25900000,0.8458,60930,1.007
13870000,0.6441,3185000,1.312,5579000,0.8516,1.91E+09,0.5834,3171000,5.06,29830000,0.7063,91620,1.169
9074000,0.7211,2728000,1.262,4090000,1.251,390800000,0.6506,3016000,5.692,15870000,1.099,118800,1.009
7601000,0.8341,3292000,1.182,4177000,1.203,4376000,4.497,2892000,6.587,56920000,0.5916,96860,0.8513
9410000,0.7398,3272000,1.09,4906000,1.03,145700000,1.259,3450000,4.154,2.08E+09,0.3294,75840,0.9002
9746000,0.7079,2703000,1.234,5186000,0.9459,20550000,3.977,3272000,4.895,24360000,0.8888,83200,0.927
4613000,1.19,3358000,1.083,4251000,1.259,7.56E+09,3.873,3356000,4.289,17200000,0.867,70220,1.038
4576000,1.247,3271000,1.191,3759000,1.234,116200000,5.816,4016000,3.074,19060000,0.9318,85430,0.9351
4830000,1.14,2977000,1.144,3137000,1.656,3.59E+09,3.716,3162000,5.456,37120000,0.7643,61030,0.8915
9198000,0.7274,3061000,1.15,4104000,1.4,2.52E+09,0.477,3137000,5.01,36360000,0.7013,84610,1.109
6742000,1.012,2870000,1.441,4596000,1.211,891200000,0.6331,3397000,4.757,53250000,0.6506,86230,0.9694
9446000,0.8137,3143000,1.104,4459000,1.153,891200000,0.6331,3987000,3.376,29660000,0.7119,77020,0.751
5822000,0.9664,3190000,1.1,6529000,0.9048,891200000,0.6331,3080000,5.333,197600000,0.4077,119500,1.091
5824000,1.024,3068000,1.412,3375000,1.504,15440000,1.776,4123000,3.23,80650000,0.5296,75240,1.139
4093000,1.322,3033000,1.163,3256000,1.493,18680000,1.64,4090000,3.147,137100000,0.519,88850,0.7916
4639000,1.196,2985000,1.568,3894000,1.172,5722000,3.414,4623000,2.64,35210000,0.7279,109700,1.165
5338000,0.9842,2721000,1.176,4693000,1.017,4617000,3.655,5032000,2.43,45720000,0.689,107200,0.9019
7058000,0.8536,2750000,1.326,4226000,0.9761,11150000,1.751,4803000,2.5,15140000,1.069,124800,1.695
5039000,1.001,3504000,1.139,4735000,0.9829,13160000,1.688,4697000,2.692,33300000,0.7186,88660,0.7248
5579000,1.067,2852000,1.316,5119000,1.083,13160000,1.688,3211000,4.843,26400000,0.7579,90790,1.055
7406000,0.7179,2602000,1.404,5959000,0.9115,13160000,1.688,4131000,3.192,94530000,0.5741,60250,0.7885
4927000,1.078,2958000,1.116,3916000,1.365,13160000,1.688,4283000,2.9,1.79E+09,0.3548,85520,1.105
4105000,1.425,3943000,0.8101,4651000,1.078,26400000,1.286,3552000,3.955,1.68E+09,0.3567,78020,0.9813
5494000,1.144,3338000,1.149,4319000,1.281,1.43E+09,0.5913,3923000,3.496,3.67E+09,0.2802,89060,1.225
7371000,0.859,3240000,1.227,4154000,1.186,778400000,0.5502,3389000,4.005,554300000,0.3976,89400,1.054
6326000,1.005,2738000,1.344,4505000,1.116,778400000,0.5502,3711000,3.651,714700000,0.4077,90290,1.079
6955000,0.9899,3500000,0.9734,3530000,1.182,661800000,0.7282,3732000,3.95,57520000,0.6778,55290,0.9189
7724000,0.7994,3276000,1.051,3480000,1.098,661800000,0.7282,2814000,7.327,106200000,0.5322,97540,0.9711
5221000,1.105,3309000,1.217,4764000,1.044,2.62E+09,0.5552,2626000,9.079,71420000,0.5602,151200,1.252
5161000,1.113,2949000,1.212,3319000,1.237,1.60E+09,0.6048,2638000,8.694,134100000,0.4754,73260,0.9154
6621000,0.975,2752000,1.371,4026000,1.268,941800000,0.6126,2736000,7.957,61780000,0.6188,82200,0.838
7839000,0.7441,3196000,1.215,3855000,1.182,2.58E+09,0.4275,2873000,7.226,17590000,0.97,101900,0.9374
12170000,0.7253,3498000,0.9855,4455000,1.163,2.58E+09,0.4275,3423000,4.258,22980000,0.85,92930,0.9843
13230000,0.6258,3027000,1.277,6505000,0.8313,512200000,0.6077,3644000,3.891,23120000,0.7746,82880,0.8645
6519000,0.977,2635000,1.484,4036000,1.409,512200000,0.6077,3309000,4.539,13790000,0.9971,81260,0.8811
4710000,1.311,3283000,0.9981,3390000,1.347,512200000,0.6077,3125000,5.419,21540000,0.9013,66580,0.8796
8338000,0.6878,3146000,1.148,6039000,1.032,512200000,0.6077,3062000,5.446,50950000,0.6724,115100,0.6889
7135000,0.8509,2993000,1.252,3671000,1.278,140100000,0.7694,2861000,6.73,38890000,0.6607,67720,1.029
7740000,0.7473,2788000,1.399,3983000,1.407,666300000,0.6072,4201000,3.038,24430000,0.8567,78650,1.412
5548000,1.042,3138000,1.041,3722000,1.341,666300000,0.6072,3652000,3.72,258700000,0.4411,87140,0.986
6843000,0.9046,2911000,1.163,4448000,1.466,666300000,0.6072,3644000,3.964,41260000,0.6549,132700,1.266
5399000,1.07,2502000,1.335,4385000,1.275,666300000,0.6072,2804000,7.467,459400000,0.4705,100900,0.9491
9804000,0.7299,2549000,1.715,3551000,1.621,152500000,0.715,2827000,6.901,53970000,0.594,106400,2.042
10700000,0.6821,2934000,1.339,3790000,1.295,399600000,0.6316,2838000,7.093,16780000,0.9623,110300,1.615
6027000,0.9585,3775000,1.06,3818000,1.205,88660000,0.8631,2898000,6.317,48880000,0.5581,150700,1.039
7562000,0.7666,3120000,1.458,3793000,1.082,13470000,1.412,2942000,6.369,83860000,0.5599,91410,0.9717
6098000,1.001,2637000,1.395,4269000,1.088,376800000,0.5913,2642000,8.712,178400000,0.4814,88890,0.7561
5030000,1.077,3006000,1.18,3872000,1.35,541600000,0.5786,2637000,9.136,13620000,0.8836,64260,0.712
9383000,0.8258,3411000,1.168,5219000,0.9661,315400000,0.6312,2829000,6.427,27760000,0.7023,84310,0.8241
8401000,0.731,3021000,1.043,3304000,1.587,315400000,0.6312,2639000,9.565,17430000,0.8894,82630,0.8931
22390000,0.528,3368000,0.9472,5525000,0.8189,315400000,0.6312,3490000,4.053,25510000,0.8429,84190,0.7749
15640000,0.6028,2481000,1.435,4060000,1.056,315400000,0.6312,3515000,3.884,25360000,0.9341,87880,0.7992
11370000,0.7382,2653000,1.368,3965000,1.167,315400000,0.6312,3392000,4.534,11770000,1.214,107900,1.089
8622000,0.8303,3963000,1.038,3930000,1.491,51200000,1.012,3351000,4.337,9959000,1.291,124700,0.9145
5711000,1.021,3131000,1.266,5290000,1.035,30340000,1.12,4021000,3.27,17720000,1.023,112100,0.7842
5838000,0.9659,3253000,1.184,3936000,1.243,36840000,1.169,4001000,3.159,11190000,1.108,128400,0.8573
5747000,0.9874,2792000,1.258,3946000,1.21,36840000,1.169,3277000,4.558,14480000,0.9948,90160,0.8925
6249000,0.9314,2744000,1.267,4353000,0.9546,13870000,1.751,4918000,2.638,771200000,0.3562,83050,1.021
4469000,1.11,2620000,1.542,3551000,1.471,7.51E+09,0.4778,3381000,4.211,413700000,0.3929,68690,0.8535
7238000,0.8398,3657000,1.058,3912000,1.086,4.90E+09,0.4992,3476000,4.051,32990000,0.6713,78150,0.9409
6163000,1.051,3282000,1.15,5058000,1.149,2.68E+09,0.4928,4265000,2.933,33380000,0.7649,87830,1.083
8482000,0.7539,2725000,1.116,4526000,1.141,2.68E+09,0.4928,4864000,2.587,25840000,0.8582,96640,0.9788
4009000,1.137,3180000,1.166,3794000,1.309,4.30E+09,0.4305,2582000,9.674,95020000,0.5555,95170,1.054
6858000,0.8491,3036000,1.167,3391000,1.538,1.94E+09,0.4859,2615000,9.398,83600000,0.5515,68100,0.9564
7504000,0.8096,2922000,1.15,3873000,1.382,1.94E+09,0.4859,2615000,9.398,16640000,0.9251,100500,0.8111
9210000,0.7917,2421000,1.392,4031000,1.218,1.94E+09,0.4859,2613000,9.774,40870000,0.7784,86140,0.8241
5675000,0.9816,2643000,1.424,4929000,0.9998,6.05E+09,0.4824,2808000,7.564,187500000,0.4956,92490,0.8048
5231000,1.018,2859000,1.343,3803000,1.448,9.10E+09,0.3905,2648000,8.792,25610000,0.8235,128900,1.342
6524000,0.903,3173000,1.2,4369000,1.171,9.10E+09,0.3905,2663000,8.678,30600000,0.6816,95850,0.7081
10910000,0.7462,3005000,1.195,4132000,1.183,9.10E+09,0.3905,3535000,4.051,21750000,0.8605,99110,0.9425
6210000,0.8709,3163000,1.442,4479000,1.085,9.10E+09,0.3905,3400000,4.449,103200000,0.5591,65710,0.785
7934000,0.8263,3101000,1.127,5254000,1.051,9.10E+09,0.3905,3242000,4.727,282400000,0.3945,83700,0.7746
4688000,1.169,3085000,1.273,3458000,1.39,9.10E+09,0.3905,3294000,4.532,33560000,0.6627,111400,1.127
12150000,0.6278,3287000,1.073,3722000,1.187,4.12E+09,0.4301,3963000,3.286,37540000,0.7515,76420,0.8867
6864000,0.8914,2953000,1.442,4072000,1.194,44230000,0.9932,3996000,3.234,66090000,0.5483,96610,0.9125
7275000,0.8886,2674000,1.539,3272000,1.333,199400000,1.048,4620000,2.568,111500000,0.5516,87020,1.091
5437000,1.07,3103000,1.305,4336000,1.192,338400000,0.6221,2902000,6.098,139300000,0.5503,99150,0.913
5247000,0.994,3286000,1.119,4881000,0.9878,486600000,0.527,2996000,6.18,34850000,0.6512,66770,0.6026
6678000,0.9427,3012000,1.342,3973000,1.222,6.13E+08,0.5581,3090000,5.269,1.31E+08,0.5304,156800,1.108
5498000,1.045,3398000,1.065,4687000,1.127,1.70E+09,0.7613,3442000,4.192,29320000,0.6439,127200,0.9066
6477000,0.8094,2752000,1.264,3773000,1.602,2.22E+09,0.6353,3872000,3.391,14580000,1.054,87460,0.7512
7500000,0.8222,5032000,0.7473,4210000,1.18,2.22E+09,0.6353,2844000,6.765,23920000,0.834,58690,0.9677
10340000,0.6806,3534000,1.124,3242000,1.429,104800000,0.8824,3514000,3.824,19430000,0.8739,77650,1.104
10590000,0.7074,3428000,1.1,5155000,1.042,328900000,0.6312,3162000,5.232,29080000,0.7293,95220,1.112
9875000,0.7383,2966000,1.472,3592000,1.408,542500000,0.5907,2668000,8.641,25040000,0.7426,82450,1.255
6399000,0.8547,2727000,1.225,4774000,1.044,542500000,0.5907,2947000,6.324,35500000,0.6966,74720,1.255
4496000,1.165,3271000,1.103,4495000,0.9912,195200000,0.6104,3011000,5.924,8697000,1.276,67000,0.7767
7159000,0.9483,3102000,1.018,3901000,1.253,3.58E+08,0.6247,2971000,6.014,12740000,1.025,98140,0.8907
11520000,0.614,2804000,1.394,4519000,1.027,443900000,0.6192,3037000,5.894,34630000,0.5916,112200,1.079
8442000,0.7884,3226000,1.106,3744000,1.309,294800000,0.5713,2879000,6.784,9742000,1.107,105400,0.8506
9463000,0.8559,3250000,1.21,4767000,1.342,294800000,0.5713,4250000,3.025,28790000,0.7206,81340,1.087
5702000,0.915,2895000,1.274,3739000,1.351,106800000,0.8406,4250000,3.025,167100000,0.4891,96720,1.008
6549000,0.9301,3218000,1.112,4268000,1.1,16470000,1.555,4663000,2.554,176800000,0.5057,158900,1.056
6977000,0.8296,2908000,1.431,6325000,1.003,17810000,1.534,4252000,3.115,3.80E+08,0.3646,88080,0.8486
7196000,0.905,2927000,1.344,3839000,1.284,24600000,1.25,4918000,2.577,98640000,0.556,65410,0.9198
5613000,1.019,2601000,1.472,4609000,1.154,35740000,1.154,4906000,2.614,88270000,0.5607,88940,0.7822
7242000,0.834,3138000,0.9913,4094000,1.164,35740000,1.154,3484000,4.132,23040000,0.8757,66900,0.9634
